suid,capturetime,headline,all_topics,all_people,flagged_people_ids,flagged_people_keys,score,relevant,autolabeler_id,predicted_label,predicted_label_confidence
PPTQT6DWLU6D,2019-04-12T01:29:30.998+00:00,"*POWELL SAID TO DECLINE COMMENT ON TRUMP FED PICKS CAIN, MOORE",REPPARTY;TAX;BIZNEWS;CNG;MSCIWORLD;NORTHAM;WNEWS;FIN;USGOV;ACEXCLUDE;ASIAX;BUSINESS;WEALTH;BCY;HEADS;INF;G7ECOS;MARKETS;BFWGOV;LAW;FND;GOV;USS;US;NASIA;CRUNCH;BRIC;USECO;DEMPARTY;EXE;ALLFND;COR;CNGNOMS;POL;INCINEQ;GOVMISC;CSM;MOR;CEN;RIF;BFWDC;BNK;TRE;HSNG;MSCIEMAS;FRX;CACT;STK;CHINA;CECO;COS;LABOR;ECO;MSCINAMER;FINNEWS;FED;RULES;EM;FIRSTWORD;UNION;BON;BFW;FINREG;ASIA;GBN;TRD;FINMIN;REPPARTY;FEDSPEAK;METALKEY;EMPLAW;TAX;FEDSPKHEAD;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;WNEWS;FIN;NORTHAMSTK;USGOV;ACEXCLUDE;PLCYMAJOR;DEBTKEY;ASIAX;BUSINESS;G7MEMB;BONDWIRES;WEALTH;REL;DISTRESSED;BCY;HEADS;INF;MISC;ESGSOC;G7ECOS;FIALL;MARKETS;BFWGOV;LAW;FND;GOV;USS;US;NASIA;PLCY;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CRUNCH;BRIC;AGRKEY;USECO;GOVBFW;DEMPARTY;EXE;BGOVBILLGO;ESGCONTROV;ALLFND;COR;CNGNOMS;POL;INCINEQ;ANON;WORLD;GOVMISC;CSM;MOR;FXKEY;INDUSTRIES;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;GEN;BFWDC;FWDCFOR;BROKERLITE;BNK;ESGRES;TRE;HSNG;MSCIEMAS;ECOINDIC;FRX;CACT;STK;MTGEKEY;CHINA;CMDKEY;CECO;COS;SRCRANK1;LABOR;ECO;MSCINAMER;BGOVCODES;FINNEWS;LAWPRAC;BZNEWS;NEGATIVE;DC;FLASHG7;FED;SPREGIONS;POLIRISK;SAIDTO;NRGKEY;RULES;EM;FIRSTWORD;UNION;CMDGLOMAC;BON;RESREL;ESG;BFW;G8;FINREG;RATESKEY;ASIA;GBN;FIASST;TRD;FINMIN,1252249;15046536;1708206;1801579;692882,1252249,trump1,-9999,0,74059aa8f7b94de7943363dbf2defb85,-9999,1.0
MQTC4R0YHQ0Y,2013-07-31T18:17:15.533+00:00,*OBAMA SAID TO MENTION DONALD KOHN AS POSSIBLE FED CHIEF NOMINEE,ANON;BGOVBILLGO;BIZNEWS;BONDWIRES;BUSINESS;CECO;CEN;CNG;COS;ECO;EQUITYKEY;EXE;FED;FEDSPEAK;FEDSPKHEAD;FIN;FINNEWS;FLASHG7;G7ECOS;GEN;GLOBALMACR;GOV;GOVMISC;HEADS;MSCINAMER;MSCIWORLD;NORTHAM;POL;RATESKEY;RIF;RUNEWS;SRCRANK1;US;USECO;USGOV;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;FIALL;FIASST;FXKEY;G10MEMB;G7MEMB;G8;INDUSTRIES;METALKEY;MISC;NRGKEY;PLCY;POLIRISK;SPREGIONS;WORLD,2083265;3296948;4094031,3296948,obama,-9999,0,2fceacb2879540d8aadec4607147b1f9,-9999,0.9
NI6RKO6TTDSC,2015-01-14T21:26:48.775+00:00,*OBAMA TO ENSURE FED. EMPLOYEES GET 6 WKS PAID LEAVE FOR BABIES,ACEXCLUDE;BGOVBILLGO;BIZNEWS;BONDWIRES;BUSINESS;ECO;EXE;FINNEWS;GOV;HEADS;LBR;MSCINAMER;MSCIWORLD;NORTHAM;RIF;SRCRANK1;US;USGOV;BGOVCODES;DC;G10MEMB;G7MEMB;GEN;MISC;POLIRISK;SPREGIONS;WORLD,1711796;3296948,3296948,obama,-9999,0,65b6531e8cee471bab47175fc4dcec92,1,1.0
MT9RGB1A1I4L,2013-09-17T12:16:59.575+00:00,*OBAMA FED SELECTION DESCRIBED BY PERSON FAMILIAR WITH PROCESS,ANON;BGOVBILLGO;BIZNEWS;BONDWIRES;BUSINESS;CECO;CEN;CNG;ECO;EQUITYKEY;EXE;FED;FINNEWS;FLASHG7;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;MSCINAMER;MSCIWORLD;NORTHAM;RIF;SRCRANK1;US;USECO;USGOV;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;FIALL;FIASST;FXKEY;G10MEMB;G7MEMB;G8;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;RUNEWS;SPREGIONS;WORLD,3296948;5820887,3296948,obama,-9999,0,f7249ec537c3488b874f7466d35f2713,-9999,0.95
SM8AGPKFCAO0,2024-10-31T16:14:49.899+00:00,"*BERNSTEIN: INFLATION EASING, NOW CLOSE TO FED'S TARGET",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;BFWGOV;POLI;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;GEN;BFWDC;BROKERLITE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1789385;18985888,1789385,bernstein,0,1,576ec6b888f448c391ca81a11070fef9,0,0.9
OYRTFS6S9728,2017-11-02T03:23:52.507+00:00,*PRESIDENT TRUMP COMMENTS ON FED PICK IN TWITTER POST,ACEXCLUDE;USECO;HEADS;CEN;CECO;US;EXE;RIF;BIZNEWS;USGOV;BUSINESS;GOVMISC;GOV;NORTHAM;MSCINAMER;MSCIWORLD;ECO;G7ECOS;FED;FINNEWS;METALKEY;G8;ACEXCLUDE;REGIONFILT;USECO;CMDKEY;GEN;CEN;CECO;HEADS;POLIRISK;WORLD;US;EXE;RIF;TEC;DEBTKEY;FLASHG7;SPREGIONS;BIZNEWS;USGOV;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;DEVECO;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;COS;CPNYCNT1;G7MEMB;G10MEMB;FIASST;CONEWS;INTERNET;FXKEY;FIALL;GOV;OILKEY;DC;RATESKEY;NORTHAM;MSCINAMER;GLOBALMACR;MSCIWORLD;BROKERLITE;BZNEWS;RUNEWS;ECO;G7ECOS;FED;INDUSTRIES;EQUITYKEY;CREDITKEY;BGOVBILLGO;FINNEWS,17299890;1252249,1252249,trump1,-9999,0,8f0ddd96dd9249c7a428b956e4deb007,-9999,1.0
MJYM6G1A1I4I,2013-03-20T12:47:04.180+00:00,*OSBORNE SAYS BOE APF WILL REMAIN IN PLACE FOR COMING YEAR,BGOVBILLGO;BIZNEWS;BONDWIRES;BUD;BUSINESS;EQUITYKEY;EUROPE;FINMIN;FINNEWS;FRX;FXKEY;GLOBALMACR;GOV;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;UK;UKGOV;UKTRE;AGRKEY;BGOVCODES;CMDKEY;CREDITKEY;DEBTKEY;G10MEMB;G7MEMB;GEN;METALKEY;MISC;NRGKEY;POLIRISK;RATESKEY;SPREGIONS;WORLD,4149228;6269200,4149228,osborne,1,1,a83dc9bc41d24940936c8b5a2e081994,0,0.9
Q74X4FDWLU6B,2020-03-13T13:50:39.213+00:00,*TRUMP SAYS FED RATE MUST BE LOWER TO COMPETE WITH CENTRAL BANKS,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;POL;BBTWTLIGHT;BFWDC;SDMHANDLE;MSCINAMER;RLSHEAD;FIRSTWORD;BFW;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;FIALL;MARKETS;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;EXE;BGOVBILLGO;POL;WORLD;FXKEY;DEVECO;CEN;BBTWTLIGHT;G10MEMB;GEN;BFWDC;SDMHANDLE;SRCRANK1;MSCINAMER;BGOVCODES;BZNEWS;DC;MONETARY;SPREGIONS;POLIRISK;RLSHEAD;FIRSTWORD;BON;BFW;RATESKEY;GBN;FIASST,1252249;21343665,1252249,trump1,1,1,ebc2b6d9f4224cb9afccbabd62068e43,1,0.95
Q76ZFRDWLU6R,2020-03-14T16:35:52.006+00:00,*TRUMP: COULD DEMOTE POWELL TO FED GOVERNOR AND NAME NEW CHAIR,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;VIRALILL;BUSINESS;GENHEA;HEADS;G7ECOS;BPOLITICS;GOV;INFECT;US;ILLNESS;USECO;CORONAVIR;GOVMISC;CEN;RIF;CECO;ECO;MSCINAMER;FINNEWS;FED;FEDSPEAK;METALKEY;FEDSPKHEAD;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;WNEWS;USGOV;ACEXCLUDE;PLCYMAJOR;DEBTKEY;VIRALILL;BUSINESS;G7MEMB;BONDWIRES;GENHEA;HEADS;MISC;MISCCOS;G7ECOS;FIALL;BPOLITICS;GOV;INFECT;US;PLCY;REGIONFILT;CREDITKEY;RUNEWS;ILLNESS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;CORONAVIR;MGMTCHG;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;PLCYREGION;BROKERLITE;ESGRES;CMDKEY;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;NEGATIVE;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST,1252249;15046536;19081220,1252249,trump1,2,1,d7bcb26dd8f5465b97620f6d8b70f7c3,-9999,0.95
PDRZNH6JIJUW,2018-08-20T20:02:05.981+00:00,*TRUMP SAYS HE'LL CRITICIZE FED IF IT KEEPS RAISING RATES: RTRS,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;BUSINESS;HEADS;MEDIATWT;G7ECOS;MARKETS;BFWGOV;GOV;US;VELOCITY;USECO;ALLFND;RTRSTWEET;GOVMISC;CEN;BBTWTLIGHT;BFWDC;SDMHANDLE;CECO;ECO;MSCINAMER;FINNEWS;BBPICKS;FED;HEDGE;RLSHEAD;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;MEDIATWT;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;VELOCITY;AGRKEY;USECO;BGOVBILLGO;ALLFND;WORLD;RTRSTWEET;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;BBTWTLIGHT;G10MEMB;BFWDC;BROKERLITE;SDMHANDLE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;BBPICKS;FED;MONETARY;HEDGE;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;RATESKEY;FIASST,18253259;1252249,1252249,trump1,1,1,a19b8965e9274c0596994d881342c526,1,1.0
RUHT0PDWRGG0,2023-05-11T11:53:13.784+00:00,*INTEREST RATE RISE WILL BE 'DISAPPOINTING' TO UK FAMILIES: HUNT,BOE;BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;GLT;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;POL;GOVMISC;CEN;RIF;EUROPE;CECO;ECO;FINNEWS;UKGOV;BON;UK;RATESKEY;MSCIDVEUR;GBN;CBM;METALKEY;BOE;BIZNEWS;MSCIWORLD;GLOBALMACR;UKECO;ACEXCLUDE;DEBTKEY;GLT;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;GOVPL;G7ECOS;FIALL;MARKETS;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;AGRKEY;BGOVBILLGO;POL;WORLD;GOVMISC;COMMONW;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;FISUB;EUROPE;BROKERLITE;ESCB;CMDKEY;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;GCON;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;UKGOV;BON;G8;UK;RATESKEY;MSCIDVEUR;WEU;GBN;FIASST;CBM,15939400;18706948,15939400,hunt,0,1,060bcc9d4dce4ce2aa09811ef29e64c5,0,0.95
Q4W33CT1UM0W,2020-01-29T22:14:00.267+00:00,*KUDLOW SAYS FINE WITH FED RATE UNCHANGED,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;RIF;BFWDC;MSCINAMER;FIRSTWORD;BFW;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;G7MEMB;BONDWIRES;HEADS;MISC;FIALL;BFWGOV;GOV;US;CREDITKEY;EQUITYKEY;EXE;BGOVBILLGO;WORLD;FXKEY;DEVECO;CEN;G10MEMB;RIF;GEN;BFWDC;SRCRANK1;MSCINAMER;BGOVCODES;DC;MONETARY;SPREGIONS;POLIRISK;FIRSTWORD;BFW;RATESKEY;FIASST,14009619;7564212,14009619,kudlow,1,1,e0c49c3c38a6423b873e648054691066,1,1.0
OEMPF56JTSEB,2016-10-06T13:57:05.235+00:00,*HAMMOND: I WOULD WELCOME IT IF CARNEY DECIDES TO STAY AT BOE,GBN;GLT;ACEXCLUDE;FIN;UKGOV;EUROPE;BREXIT;HEADS;CECO;RIF;BIZNEWS;BUSINESS;FINMIN;MARKETS;GOVMISC;COS;UKTRE;MSCIDVEUR;FRX;GOV;BNK;BON;MSCIWORLD;ECO;G7ECOS;UK;CBM;UKECO;FINNEWS;GBN;GLT;ACEXCLUDE;FIN;UKGOV;EUROPE;BREXIT;CEN;CECO;HEADS;POLIRISK;WORLD;RIF;DEBTKEY;SPREGIONS;BIZNEWS;BUSINESS;BGOVCODES;FISUB;FINMIN;DEVECO;MARKETS;SRCRANK1;GOVMISC;BONDWIRES;MISC;COS;G7MEMB;G10MEMB;FIASST;ESCB;FXKEY;EMEAREGION;BOE;FIALL;UKTRE;MSCIDVEUR;FRX;GOV;BNK;RATESKEY;BON;GLOBALMACR;MSCIWORLD;ECO;G7ECOS;UK;CBM;UKECO;INDUSTRIES;EQUITYKEY;CREDITKEY;BGOVBILLGO;FINNEWS,16174144;1645371,1645371,hammond,0,1,2fd8401386164d4795204d1e99c9822b,0,1.0
QR3L08T0G1KW,2021-04-05T15:43:20.190+00:00,*YELLEN INDICATES LOW INTEREST RATE PHENOMENON ISN'T TRANSITORY,TAX;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;GOVMISC;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;G8;FINMIN;TAX;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;GOV;US;EQUITYKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;DEVECO;CEN;G10MEMB;RIF;TRE;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;MONETARY;SPREGIONS;POLIRISK;G8;FIASST;FINMIN,1442491;6221366,1442491,yellen,-9999,0,37b1a95c5a0140698ae2de41d3523c6a,0,1.0
SX17ZDD2677K,2025-05-29T16:47:37.803+00:00,"*POWELL AND TRUMP DISCUSSED GROWTH, EMPLOYMENT AND INFLATION",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;GOVMISC;CEN;CECO;ECO;MSCINAMER;FINNEWS;FED;FEDSPEAK;METALKEY;FEDSPKHEAD;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;ECOSTAT;USGOV;ACEXCLUDE;PLCYMAJOR;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;MISCCOS;GOVPL;G7ECOS;FIALL;GOV;US;PLCY;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;WORK;PLCYREGION;GEN;BROKERLITE;ECOINDIC;CMDKEY;CECO;COS;SRCRANK1;LABOR;ECO;MSCINAMER;BGOVCODES;FINNEWS;GCON;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST,15046536;20216835;1252249,1252249,trump2,0,1,46327b3728864eec92c38279853da2d2,1,0.9
KIJO3U0D9L35,2009-04-23T08:11:55.086+00:00,*DARLING SAYS BOE/GOVERNMENT STIMULUS WILL SUPPORT GROWTH,BNALL;BNSTAFF;BOE;BON;BUD;BUSINESS;CBM;CECO;CEN;ECO;ECOINDIC;ESCB;EUROPE;FIALL;FIASST;FISUB;FRX;G10MEMB;G7ECOS;G7MEMB;GBN;GEN;GLT;GOV;GOVMISC;HEADS;INF;INTERNAL;MARKETS;MISC;MMK;MSCIDVEUR;MSCIWORLD;RIF;SPREGIONS;UK;UKECO;WORLD,13391146;1711120,13391146,darling,-9999,0,6dee0879d8694ed082eb5b07b54432f3,0,0.9
RUHQI2DWRGG3,2023-05-11T10:58:51.018+00:00,*UK NOT ON A `GLIDE PATH' TO HALVE INFLATION: SUNAK SPOKESMAN,BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;BUSINESS;HEADS;UKPM;INF;G7ECOS;GOV;POL;GOVMISC;RIF;EUROPE;CECO;ECO;FINNEWS;UKGOV;UK;MSCIDVEUR;BIZNEWS;MSCIWORLD;ECOSTAT;UKECO;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;UKPM;INF;MISC;G7ECOS;FIALL;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;POL;WORLD;GOVMISC;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;GEN;EUROPE;ECOINDIC;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;GCON;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;WEU;FIASST,21204172;3881076,21204172,sunak,-9999,0,204b372b63cb417a9a72ab86ad84140a,0,0.9
SKFBTCNPYH34,2024-09-26T14:20:01.074+00:00,*YELLEN: HOPEFULLY JOB MARKET WILL BE STABLE AS FED ACTS,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;INF;G7ECOS;GOV;US;USECO;GOVMISC;CEN;TRE;CECO;ECO;MSCINAMER;FINNEWS;FED;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;GOVPL;G7ECOS;FIALL;GOV;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;IGO;DEVECO;OILKEY;CEN;G10MEMB;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;6221366,1442491,yellen,0,1,bb0b2463963340dc8ef741996786bbb3,0,0.9
LSOPR91A1I4I,2011-10-07T07:21:09.714+00:00,*OSBORNE SAYS CREDIT EASING PLANS WILL ADDRESS MKT FAILURES,BNALL;BUSINESS;CECO;ECO;EUROPE;FINMIN;FINNEWS;G7ECOS;GOV;GOVMISC;HEADS;MSCIDVEUR;MSCIWORLD;RIF;SRCRANK1;UK;UKECO;UKGOV;UKTRE;G10MEMB;G7MEMB;GEN;MISC;SPREGIONS;WORLD,15315236;4149228,4149228,osborne,0,1,62173f53fb2a48bebf40d437057d0fad,0,0.95
N98IT16S972A,2014-07-24T21:10:13.341+00:00,*OBAMA SAYS FED HAS `PROPERLY FOCUSED' ON UNEMPLOYMENT,BGOVBILLGO;BIZNEWS;BONDWIRES;BUSINESS;CECO;CEN;ECO;EQUITYKEY;EXE;FED;FINNEWS;FLASHG7;G7ECOS;GLOBALMACR;GOV;GOVMISC;HEADS;MARKETS;MSCINAMER;MSCIWORLD;NORTHAM;RIF;SRCRANK1;STK;US;USECO;USGOV;AGRKEY;BGOVCODES;CMDGLOMAC;CMDKEY;CREDITKEY;DEBTKEY;FIALL;FIASST;FXKEY;G10MEMB;G7MEMB;G8;GEN;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;RATESKEY;REGIONFILT;RUNEWS;SPREGIONS;WORLD,3296948;5820887,3296948,obama,1,1,b5c0884d309e49ad80db26d0b5ff27a2,1,1.0
OSZTC36K50XT,2017-07-12T19:40:51.882+00:00,*GARY COHN WOULD BE `EXCEPTIONALLY QUALIFIED' FOR FED: ZELDIN,ACEXCLUDE;USECO;HEADS;CEN;CECO;FIRSTWORD;US;RIF;BIZNEWS;USGOV;BUSINESS;BFWDC;GOVMISC;GOV;BFW;NORTHAM;MSCINAMER;BFWGOV;MSCIWORLD;ECO;G7ECOS;POL;FED;FINNEWS;METALKEY;G8;ACEXCLUDE;USECO;CMDKEY;GEN;CEN;CECO;HEADS;POLIRISK;FIRSTWORD;WORLD;US;RIF;DEBTKEY;FLASHG7;SPREGIONS;BIZNEWS;USGOV;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;BFWDC;DEVECO;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;G10MEMB;FIASST;FXKEY;FIALL;GOV;OILKEY;DC;RATESKEY;BFW;NORTHAM;MSCINAMER;BFWGOV;GLOBALMACR;MSCIWORLD;BROKERLITE;BZNEWS;ECO;G7ECOS;POL;FED;EQUITYKEY;CREDITKEY;BGOVBILLGO;FINNEWS,1442491;17318383;17466187;4736079,4736079,cohn,-9999,0,44002bad7dc1448784a426ec3f2d3efa,-9999,1.0
PXNXR06JTSEE,2019-09-11T10:42:37.010+00:00,"*TRUMP: THE FED SHOULD GET INTEREST RATES DOWN TO ZERO, OR LESS",BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;EXE;POL;GOVMISC;CEN;BBTWTLIGHT;SDMHANDLE;CECO;ECO;MSCINAMER;FINNEWS;FED;RLSHEAD;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;BBTWTLIGHT;G10MEMB;GEN;BROKERLITE;SDMHANDLE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;CBRATES;BZNEWS;DC;FLASHG7;FED;MONETARY;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;BON;BFW;G8;RATESKEY;FIASST,1252249;16644246,1252249,trump1,1,1,be8405813a684494a8744baa7ffae18f,2,0.95
MTVPC71A1I4J,2013-09-29T08:38:31.846+00:00,*CAMERON SAYS `LET'S PUT OUR TRUST IN THE BANK OF ENGLAND',BGOVBILLGO;BIZNEWS;BOE;BONDWIRES;BUD;BUSINESS;CMDGLOMAC;COS;ECO;EQUITYKEY;EUROPE;FIN;FINNEWS;FLASHG7;GLOBALMACR;GOV;HEADS;MSCIDVEUR;MSCIWORLD;POL;RATESKEY;RIF;SRCRANK1;UK;AGRKEY;BGOVCODES;CEN;CMDKEY;CREDITKEY;DEBTKEY;ESCB;FIALL;FIASST;FXKEY;G10MEMB;G7MEMB;G8;GEN;GOVMISC;INDUSTRIES;METALKEY;MISC;NRGKEY;OILKEY;POLIRISK;SPREGIONS;WORLD,2060605;5879191,2060605,cameron,-1,1,41ccff4722734e0da6d38fa32e1ba4f1,0,0.8
PSVVIZDWRGG0,2019-06-10T12:47:23.562+00:00,"*TRUMP SAYS FED HASN'T LISTENED TO HIM, MADE MISTAKE",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;15038944,1252249,trump1,1,1,fd9c1c3d5ece42e5ab25381eb728df0c,1,1.0
