,suid,headline,timestamp_clean,relevant,hawk_dove,_reviewed,_untrained
163,PFZCLDT1UM0W,*POWELL BACKS ONGOING GRADUAL HIKES FOR `EXTRAORDINARY' ECONOMY,2018-10-02 12:45:00-04:00,1,2,1,
164,OJDFR06S972M,*EVANS: TWO FED RATE HIKES IN 2017 NOT UNREASONABLE EXPECTATION,2017-01-06 13:45:00.006000-05:00,1,2,,
165,PFS8PIT2MPDW,*WILLIAMS SEES FURTHER GRADUAL RATE HIKES SUSTAINING EXPANSION,2018-09-28 16:45:00.005000-04:00,1,2,,
166,OJOBJ16KLVRJ,*FED'S EVANS SAYS MEDIAN 2017 ESTIMATE OF 3 RATE HIKES PLAUSIBLE,2017-01-12 10:45:00.005000-05:00,1,2,,
167,R377CJT0AFB4,*BOSTIC SAYS IT `CERTAINLY POSSIBLE' FED COULD HIKE TWICE IN '22,2021-11-26 16:21:55.340000-05:00,1,2,,
168,ROORLXDWLU6A,*BULLARD: FED SHOULD MOVE AS RAPIDLY AS POSSIBLE ON RATE HIKES,2023-01-18 09:44:21.305000-05:00,1,2,,
169,RGVB10DWRGG5,*BARKIN SAYS HE’S BEEN `SUPPORTIVE OF FRONTLOADING’ RATE HIKES,2022-08-19 11:10:00.005000-04:00,1,2,,
170,P3TR89SYF01S,*FED'S KAPLAN SAYS 3 RATE HIKES IS STILL BASE CASE FOR 2018,2018-02-08 04:19:21.456000-05:00,1,2,,
171,P3JEJZ6KLVR4,"*KAPLAN: BASE CASE IS FOR 3 RATE HIKES IN 2018, COULD BE MORE",2018-02-02 14:09:35.075000-05:00,1,2,,
172,M9MHFG0NKF3C,*BERNANKE SAYS STAGNATION IN LABOR MARKET IS `GRAVE CONCERN',2012-08-31 10:00:00.037000-04:00,1,-1,1,
173,P567FPSYF01W,*KAPLAN: HIS BASE CASE IS FOR THREE RATE HIKES THIS YEAR,2018-03-06 08:14:13.419000-05:00,1,2,,
174,R9IRTCDWX2PS,*HARKER:DON'T FAVOR 50 BPS MAY HIKE BUT WON'T TAKE OFF THE TABLE,2022-03-29 14:39:12.516000-04:00,1,2,,
175,ONL1HK6K50XW,*ROSENGREN FAVORS A HIKE AT EVERY OTHER FOMC MEETING THIS YEAR,2017-03-29 11:30:00.011000-04:00,1,2,,
176,OE8DD26KLVRU,*FED'S MESTER FAVORS TAKING THE NEXT STEP ON GRADUAL HIKE PATH,2016-09-28 16:34:19.755000-04:00,1,2,,
177,P9386BT2H340,*BOSTIC: FAVORS TWO MORE RATE HIKES THIS YEAR,2018-05-21 12:51:47.614000-04:00,1,2,,
178,RDJ98PT0G1KW,*POWELL: SUMMARY OF EXPECTATIONS REFLECTS 75 BASIS-POINT HIKE,2022-06-15 15:10:01.086000-04:00,1,2,,
179,RO13LQDWRGG5,*BULLARD: DATA TO SHAPE 25 OR 50 BPS HIKE DECISION NEXT MEETING,2023-01-05 15:05:00.002000-05:00,1,2,,
180,P17K7F6TTDUB,*FED'S KAPLAN SAYS HIS `DOT' FOR 2018 SIGNALED THREE RATE HIKES,2017-12-19 07:33:15.745000-05:00,1,2,,
181,ONJCY26JTSE8,*FISCHER: TWO MORE RATE HIKES SEEMS TO BE ABOUT RIGHT FOR 2017,2017-03-28 13:37:14.153000-04:00,1,2,1,
182,R9NVMRDWLU6I,*EVANS FORECASTS SIX MORE QUARTER POINT FED RATE HIKES THIS YEAR,2022-04-01 09:05:00-04:00,1,2,,
183,R299ZDT0AFBF,*BULLARD: I'VE GOT TWO RATE HIKES PENCILLED IN FOR 2022,2021-11-08 08:40:25.921000-05:00,1,2,,
184,RWYU96T0G1KW,*POWELL WON'T TAKE HIKING AT CONSECUTIVE MEETINGS OFF TABLE,2023-06-28 09:46:18.676000-04:00,1,2,1,
185,OXQ8186KLVR4,*ROSENGREN: THREE RATE HIKES IN 2018 SEEMS APPROXIMATELY RIGHT,2017-10-12 16:10:20.049000-04:00,1,2,,
186,PDW555T1UM0W,*FED’S GEORGE SAYS SHE FAVORS TWO MORE RATE HIKES IN 2018,2018-08-23 07:30:00.002000-04:00,1,2,,
187,P96S34T25UKL,*MESTER: 3 OR 4 2018 HIKES WOULD BOTH BE IN LINE WITH GRADUAL,2018-05-23 11:00:00.008000-04:00,1,2,,
188,RF0TIBT1UM0X,*BULLARD: 75-BPS HIKE WOULD GET TO NEUTRAL AT NEXT MEETING,2022-07-14 13:20:35.901000-04:00,1,2,,
189,RENWQADWX2PT,*WALLER: THAT MEANS FED WILL BE AGGRESSIVE ON RATE HIKES,2022-07-07 14:01:22.676000-04:00,1,2,,
190,R6C1DLT1UM0W,*POWELL DOESN'T RULE OUT RAISING RATES AT EVERY FOMC MEETING,2022-01-26 14:41:45.999000-05:00,1,2,1,
191,OEIXZ96KLVRN,*LACKER SAYS SEPT. RATE CASE HIKE STRONGER THAN EARLIER IN YEAR,2016-10-04 09:15:00.005000-04:00,1,2,1,
192,NVEI356K50Y3,*EVANS SEES THREE 25 B.P. FED RATE HIKES APPROPRIATE BY END-2016,2015-09-28 15:08:00.007000-04:00,1,2,,
193,PGG1UOT25UKG,*FED'S GEORGE: OUTLOOK WARRANTS FURTHER GRADUAL FED RATE HIKES,2018-10-11 13:20:00.001000-04:00,1,2,,
194,P5863L6KLVRC,"*BOSTIC: IN DEC. WAS FORECASTING 2 HIKES, HAS ADJUSTED TO 3",2018-03-07 09:44:00.006000-05:00,1,2,,
195,PF0C9ET2MPDU,*BOSTIC SAYS HE STILL FAVORS THREE FED RATE HIKES IN 2018,2018-09-13 14:51:00-04:00,1,2,,
196,OXCOHR6K50XV,*FED'S HARKER: I STILL HAVE THREE RATE HIKES FOR NEXT YEAR,2017-10-05 08:39:27.569000-04:00,1,2,,
197,RTFQKLT1UM0Y,"*FED’S BOSTIC REPEATS HE FAVORS ONE MORE RATE HIKE, THEN A PAUSE",2023-04-20 18:35:00-04:00,1,2,,
198,OPHNBE6TTDS3,*BULLARD SAYS HE WOULDN'T OPPOSE ONE MORE HIKE THIS YEAR: RTRS,2017-05-05 12:33:14.962000-04:00,1,2,,
199,ON493K6TTDSA,*FED'S HARKER: CAN'T RULE OUT MORE THAN THREE HIKES THIS YEAR,2017-03-20 09:50:09.003000-04:00,1,2,,
200,RM2HZGT1UM0W,*BULLARD: FED WILL HAVE TO PURSUE RATE HIKES INTO 2023,2022-11-28 12:02:04.247000-05:00,1,2,,
201,RO8D9UT1UM0W,*BOSTIC: DATA TO GUIDE FED ON WHEN TO SHIFT TO 25 BPS HIKE PACE,2023-01-09 13:13:06.896000-05:00,1,2,,
202,RQ6VSEDWX2PS,*BULLARD SAYS HE WOULDN'T RULE OUT SUPPORTING 50-BP MARCH HIKE,2023-02-16 15:05:02.451000-05:00,1,2,1,
203,R86F79T1UM15,*POWELL: MY CURRENT THINKING IS RECOMMENDING 25 BP HIKE IN MARCH,2022-03-03 11:01:57.844000-05:00,1,2,,
204,RL4WHPDWX2Q2,*HARKER SAYS A RATE HIKE OF 50 BASIS POINTS IS STILL SIGNIFICANT,2022-11-10 09:00:00.002000-05:00,1,2,,
205,PF1U5RT0G1KW,*EVANS SAYS STILL VIEWS 3 TO 4 RATE HIKES FOR 2018 AS REASONABLE,2018-09-14 10:15:00.004000-04:00,1,2,,
206,RK0MK9T1UM0X,*BULLARD: MARKETS PRICING 75 BPS RATE HIKE AT NOV. FOMC,2022-10-19 15:38:33.334000-04:00,1,2,,
207,R3JQBNDWRGG3,*FED’S BULLARD SAYS HE STILL FAVORS TWO RATE HIKES NEXT YEAR,2021-12-03 10:45:00.003000-05:00,1,2,,
208,REZG1PT0AFFP,*FED'S DALY SAYS HER MOST LIKELY POSTURE IS 0.75PPT HIKE: NYT,2022-07-13 19:32:13.488000-04:00,1,2,,
209,S3V4ERBKHDS0,*FED'S BOWMAN REPEATS SHE EXPECTS FURTHER RATE HIKES NEEDED,2023-11-09 11:00:00-05:00,1,2,,
210,RJQYGGDWX2PS,*DALY: US DOMESTIC DATA CLEARLY POINTING TO FURTHER RATE HIKES,2022-10-14 10:19:28.925000-04:00,1,2,,
211,ONOOWX6KLVR6,*BULLARD SAYS HE WOULDN'T FIGHT AGAINST ANOTHER RATE HIKE,2017-03-31 10:43:45.020000-04:00,1,2,,
212,ONBPJH6VDKHX,*FED'S BULLARD: 3 RATE HIKES THIS YEAR `POTENTIALLY OVERKILL',2017-03-24 10:28:29.262000-04:00,1,2,,
213,PBRHVZT0AFB4,"*HARKER: MY BASELINE STILL FOR 3 HIKES IN 2018, OPEN TO FOURTH",2018-07-12 12:31:11.391000-04:00,1,2,,
214,P9A9EZT2MPDS,*KAPLAN SAYS HIS BASE CASE IS FOR THREE RATE HIKES THIS YEAR,2018-05-25 08:01:47.227000-04:00,1,2,,
215,RV2FURDWX2PS,*DALY: CREDIT TIGHTENING COULD BE WORTH 'COUPLE' OF RATE HIKES,2023-05-22 11:18:27.194000-04:00,1,2,,
216,RBQIC1DWRGG2,*BULLARD: FED HAS TEED UP 50 BPS HIKES FOR FUTURE MEETINGS,2022-05-11 16:02:25.767000-04:00,1,2,,
217,P293JC6S972A,*FED'S BOSTIC SAYS HIS BASE CASE IS TWO-TO-THREE 2018 RATE HIKES,2018-01-08 14:05:00-05:00,1,2,,
218,R49HTRDWX2PX,*WILLIAMS: ENDING BOND BUYS CREATES OPTION TO HIKE IN 2022,2021-12-17 08:37:03.222000-05:00,1,2,,
219,P6Y1XI6JIJV0,*FED'S KAPLAN: MY BASE CASE IS THREE RATE HIKES THIS YEAR,2018-04-09 20:41:42.719000-04:00,1,2,,
220,P8DNNI6TTDS5,*KAPLAN: MY BASE CASE FOR 2018 IS STILL THREE HIKES TOTAL,2018-05-07 17:35:00.003000-04:00,1,2,,
221,RV28WHDWLU68,"*BULLARD: INFLATION STAYING TOO HIGH, ONE REASON FOR MORE HIKES",2023-05-22 08:48:17.625000-04:00,1,2,,
222,RG5THEDWX2PU,*BOWMAN BACKS MORE RATE HIKES UNTIL INF. ON SIGNIFICANT DECLINE,2022-08-06 12:15:00.009000-04:00,1,2,,
223,RIU72VDWX2PU,*EVANS: FED FORECASTS SHOW 100 BPS-125 BPS MORE HIKES THIS YEAR,2022-09-27 06:18:21.730000-04:00,1,2,,
224,RQYP72T0AFB7,"*BARKIN: FED DOT PLOT FORECASTS MORE RATE HIKES, NO CUTS IN 2023",2023-03-03 16:15:00.003000-05:00,1,2,1,
225,PDTIS8T0G1KY,*KAPLAN: COULD TAKE THREE OR FOUR MORE HIKES TO REACH NEUTRAL,2018-08-21 12:30:00.003000-04:00,1,2,,
226,QIGHCQDWLU6I,*CLARIDA: FED TO HOLD RATES NEAR ZERO UNTIL INFLATION BACK TO 2%,2020-10-19 15:50:50.573000+00:00,1,0,1,
227,LR7S0A0M5ULA,*BERNANKE SAYS SUBSTANTIAL FISCAL TIGHTENING COULD HURT RECOVERY,2011-09-08 13:30:00.003000-04:00,1,-1,1,
228,RFZVI6DWX2PX,*EVANS: HOPEFUL 25 BPS HIKES AFTER SEPT FOMC STILL REASONABLE,2022-08-02 12:00:00.005000-04:00,1,2,,
229,PAMHWVT25UKG,*POWELL SAYS CASE FOR CONTINUED GRADUAL RATE HIKES IS `STRONG',2018-06-20 09:30:00-04:00,1,2,1,
230,PDRRLAT2MPDU,*FED'S BOSTIC STILL FAVORS THREE RATE HIKES FOR ALL OF 2018,2018-08-20 13:10:00-04:00,1,2,,
231,S3RMQWNPYH34,*FED'S BOWMAN: CONTINUE TO EXPECT FURTHER RATE HIKES NEEDED,2023-11-07 13:30:00-05:00,1,2,,
232,OKT3856S972E,*EVANS PROJECTED 2 RATE HIKES IN DEC. BUT SAYS HE COULD SEE 3,2017-02-03 11:05:00.003000-05:00,1,2,,
233,RM670QT0AFBB,*COOK SAYS FED WILL KEEP AT RATE HIKES `UNTIL JOB IS DONE',2022-11-30 12:35:00.007000-05:00,1,2,,
234,P3U4Y66JIJUR,"*HARKER: I STILL HAVE 2 2018 HIKES PENCILED, COULD BE OPEN TO 3",2018-02-08 09:20:00.007000-05:00,1,2,,
235,RH85MBT0G1KX,"*BOSTIC: IF DATA IS STRONG, I'LL LEAN TOWARD 75 BPS SEPT. HIKE",2022-08-26 09:32:35.031000-04:00,1,2,,
236,RWO9LJDWX2PS,*BARKIN: COMFORTABLE WITH MORE HIKES IF INF. NOT HEADING TO GOAL,2023-06-22 16:44:07.752000-04:00,1,2,,
237,RDXPBVT0G1KY,*BOWMAN: 50-BPS HIKES APPROPRIATE FOR A FEW MEETINGS AFTER JULY,2022-06-23 11:00:00.005000-04:00,1,2,1,
238,P4KNNZ6KLVR6,*KAPLAN REPEATS THREE FED RATE HIKES THIS YEAR SEEMS APPROPRIATE,2018-02-22 17:05:00.003000-05:00,1,2,,
239,R9IIOHDWLU72,*HARKER: NOT PRE-COMMITTING BUT 50 BPS MAY HIKE IS VERY POSSIBLE,2022-03-29 11:21:53.678000-04:00,1,2,,
240,QXKWAOT0G1L0,*BOSTIC SAYS HE’S IN 2022 CAMP FOR RATE-HIKE START,2021-08-09 11:30:00.001000-04:00,1,2,,
241,P8D5FK6JTSEJ,*BOSTIC REPEATS HE FAVORS TWO MORE FED RATE HIKES THIS YEAR,2018-05-07 10:57:00.003000-04:00,1,2,,
242,POW91FT1UM4F,*EVANS: FURTHER HIKES MAY BE NEEDED IF INFLATION MOMENTUM BUILDS,2019-03-25 02:00:00.008000-04:00,1,2,,
243,RO13LQDWRGG3,*FED’S BULLARD SAYS HE FAVORS FRONT-LOADING INTEREST-RATE HIKES,2023-01-05 15:05:00-05:00,1,2,,
244,R5O8F3DWX2PT,*FED'S WALLER SAYS THREE HIKES IN 2022 IS STILL GOOD BASELINE,2022-01-13 18:11:27.720000-05:00,1,2,,
245,RC11KQT1UM0W,*BULLARD: FED ON COURSE FOR 50 BPS HIKES AT COMING MEETINGS,2022-05-17 08:34:02.695000-04:00,1,2,,
246,RPF33PDWX2PS,*POWELL: FOMC TALKING ABOUT A COUPLE MORE RATE HIKES PRE PAUSE,2023-02-01 14:50:13.478000-05:00,1,2,,
247,PK3EGKT0AFB4,*WILLIAMS: TWO HIKES MAKES SENSE IN CONTEXT OF STRONG ECONOMY,2018-12-21 10:17:08.447000-05:00,1,2,,
248,R6MOG8DWX2Q1,"*HARKER: FAVORS 4 25-BPS HIKES IN 2022, BUT DATA-DRIVEN",2022-02-01 08:36:08.580000-05:00,1,2,,
249,RF0M2YT0AFB7,*WALLER SAYS WOULD LEAN TOWARD LARGER JULY HIKE IF DATA WARRANT,2022-07-14 11:00:00.007000-04:00,1,2,1,
250,REVFBOT1UM0W,*BOSTIC REPEATS THAT HE WOULD SUPPORT ANOTHER 75 BPS RATE HIKE,2022-07-11 15:30:00-04:00,1,2,,
251,P2CGCQ6S972M,*FED'S KAPLAN: 3 HIKES STILL A GOOD BASE CASE,2018-01-10 09:31:38.667000-05:00,1,2,,
252,RH85MXT1UM0W,"*BOSTIC: IF DATA IS SOFTER LIKE PCE TODAY, I LEAN TO 50-BP HIKE",2022-08-26 09:32:57.153000-04:00,1,2,,
253,O8CPSS6KLVSJ,*LOCKHART: I'M IN THE CAMP THAT SEES TWO FED RATE HIKES THIS YR,2016-06-06 09:07:41.016000-04:00,1,2,,
254,R5ILBLDWLU71,*BOSTIC PENCILED IN THREE 2022 FED RATE HIKES IN DEC. FORECAST,2022-01-11 06:00:00.010000-05:00,1,2,,
255,PI3GXUT1UM10,"*DALY: WON'T BE SURPRISED BY DEC. HIKE, AT LEAST A COUPLE IN '19",2018-11-12 14:03:30.783000-05:00,1,2,,
256,REZ0QWT0G1KW,*FED SWAPS SHOW INCREASED ODDS OF 100BP JULY HIKE AFTER BOSTIC,2022-07-13 14:01:44.600000-04:00,1,2,,
257,R97F7ET1UM11,*DALY: DATA WILL TELL US IF 50 BPS OR 25 BPS HIKE NEEDED IN MAY,2022-03-23 11:33:14.987000-04:00,1,2,,
258,RQ8CT9DWRGG2,"*BOWMAN: COST OF RATE HIKES NECESSARY TO BALANCE SUPPLY, DEMAND",2023-02-17 10:10:21.777000-05:00,1,2,1,
259,P61XXH6JIJUO,*KAPLAN REPEATS HIS BASE CASE IF FOR THREE RATE HIKES THIS YEAR,2018-03-23 12:35:00.004000-04:00,1,2,,
260,ON6PTQ6VDKHV,"*MESTER: SUPPORTED MARCH HIKE, FURTHER INCREASES WILL BE NEEDED",2017-03-21 18:00:00.012000-04:00,1,2,,
261,RIKPRZT0AFB4,*POWELL CITES FOMC SPLIT BETWEEN 100 BPS-125 BPS FOR REST OF YR,2022-09-21 14:52:47.203000-04:00,1,2,1,
262,R7U1UWDWX2PT,*FED'S WALLER: 'STRONG CASE' FOR 50-BP MARCH HIKE IF DATA HOT,2022-02-24 20:24:07.138000-05:00,1,2,1,
263,R7U03FDWX2Q1,*WALLER: HOT INFLATION PRINT MAY MERIT 50-BP MARCH RATE HIKE,2022-02-24 20:24:17.660000-05:00,1,2,,
264,S2C3KRBKHDS0,*DALY: TIGHT CONDITIONS COULD BE EQUIVALENT TO ANOTHER RATE HIKE,2023-10-10 18:24:27.432000-04:00,1,2,,
265,RF0TD6T0AFB4,*FED'S BULLARD FAVORS 75-BPS HIKE AT JULY MEETING: NIKKEI,2022-07-14 13:17:30.721000-04:00,1,2,,
266,RWCIKXT1UM11,"*BARKIN: IF FED BACKS OFF TOO SOON, IT RISKS HAVING TO HIKE MORE",2023-06-16 09:00:00.005000-04:00,1,2,,
267,ROSD63DWRGG0,*FED’S HARKER REPEATS BACKING FOR 25 BP RATE HIKES GOING FORWARD,2023-01-20 09:00:00.020000-05:00,1,2,,
268,P3JHJV6JTSEN,*KAPLAN: CHANCE I'M WRONG AND WE MAY CONSIDER MORE THAN 3 HIKES,2018-02-02 15:20:00.003000-05:00,1,2,,
269,RV0KEFBXCX6O,*FED'S KASHKARI OPEN TO FOREGOING JUNE RATE HIKE: DJ,2023-05-21 11:01:27.453000-04:00,1,2,,
270,QYHXYAT1UM0X,*BOSTIC: SEES FIRST INTEREST-RATE HIKE AT THE END OF 2022,2021-08-27 07:44:34.408000-04:00,1,2,,
271,S5MEJRF2QVI8,*POWELL: FOMC DOESN'T WANT TO TAKE FURTHER HIKES OFF THE TABLE,2023-12-13 14:38:15.856000-05:00,1,2,,
272,RF0OL2T0AFB4,*WALLER: A 75 BPS RATE HIKE IS `HUGE',2022-07-14 11:34:14.058000-04:00,1,2,,
273,PH2AHIT0G1KY,*BOSTIC: FED IS STILL `A FEW RATE HIKES AWAY' FROM NEUTRAL,2018-10-23 13:26:16.585000-04:00,1,2,,
274,R97C7RT0AFB6,*MESTER SAYS FED NEEDS TO MAKE SOME 50 BPS RATE HIKES IN 2022,2022-03-23 10:30:00-04:00,1,2,,
275,RQ6VSEDWX2PT,*FED'S BULLARD ADVOCATED FOR 50-BP RATE INCREASE AT LAST MEETING,2023-02-16 15:05:02.470000-05:00,1,2,1,
276,OC0JEOSYF020,*LOCKHART: STILL CONCEIVABLE FOR TWO FED RATE HIKES THIS YEAR,2016-08-16 13:35:00.003000-04:00,1,2,,
277,P4KKZL6S972A,*FED'S KAPLAN: STILL BELIEVE 3 2018 HIKES IS A GOOD BASE CASE,2018-02-22 15:59:45.889000-05:00,1,2,,
278,RBOGCLDWLU68,*WALLER: FRONT LOAD RATE HIKES NOW BECAUSE ECONOMY CAN TAKE IT,2022-05-10 13:24:21.051000-04:00,1,2,1,
279,MU5NBU6KLVRN,*KOCHERLAKOTA SAYS FED QE CUT NOT WARRANTED AMID SLOW JOB GAINS,2013-10-04 13:31:06.493000-04:00,1,-1,1,
280,RLGG4UT1UM14,*FED’S WALLER BACKS CONTINUED RATE HIKES TO RESTRAIN DEMAND,2022-11-16 14:35:00.006000-05:00,1,2,,
281,LCZ7K30S8Z5U,*BERNANKE SAYS U.S. RECOVERY `MAY NOT BE' SELF-SUSTAINING,2010-12-05 19:00:00.012000-05:00,1,-1,1,
282,R9IILDDWLU6S,*HARKER SAYS HE WOULD NOT TAKE 50 BPS HIKE OFF TABLE FOR MAY,2022-03-29 11:20:01.429000-04:00,1,2,,
283,RODUDLT0G1KY,*BULLARD SAYS HE LIKES THE FED'S FRONT-LOADING RATE HIKE POLICY,2023-01-12 12:10:33.332000-05:00,1,2,,
284,OCW0VC6K50Y7,*FED'S LACKER SAYS HE'S STILL IN CAMP FAVORING A RATE HIKE,2016-09-02 13:35:36.380000-04:00,1,2,,
285,REPHQ9DWX2PW,*WILLIAMS SAYS FED’S 75 BPS HIKE IN JUNE WAS A CRITICAL STEP,2022-07-08 11:00:00.004000-04:00,1,2,,
286,O8TUBJSYF021,*YELLEN: NOT IMPOSSIBLE THAT JULY HIKE COULD HAPPEN,2016-06-15 15:04:31.799000-04:00,1,2,,
287,OGU4GG6VDKHU,*FED'S BULLARD SAYS LEANS TOWARD SUPPORTING DECEMBER RATE HIKE,2016-11-18 06:12:17.019000-05:00,1,2,,
288,S6UKLFD2677L,*LOGAN: FED SHOULDN'T DISCOUNT POSSIBILITY OF ANOTHER RATE HIKE,2024-01-06 11:15:00.002000-05:00,1,2,,
289,R73NL6T1UM0Y,*FED'S BULLARD FAVORS 100 BPS INTEREST-RATE INCREASES BY JULY 1,2022-02-10 12:45:00.005000-05:00,1,2,1,
290,ONJCX36S9729,*FISCHER: TWO MORE RATE HIKES SEEMS TO BE ABOUT RIGHT,2017-03-28 13:36:39.656000-04:00,1,2,,
291,RLEBG7T0AFBA,*BOSTIC ANTICIPATES MORE FED RATE HIKES WILL BE NEEDED,2022-11-15 11:00:00.008000-05:00,1,2,,
292,R5O8GODWRGG0,*WALLER: IF INFLATION STAYS HIGH COULD BE FOUR EVEN FIVE HIKES,2022-01-13 18:12:24.674000-05:00,1,2,,
293,RQ8BU2DWRGG0,*BOWMAN: NEED TO CONTINUE RATE HIKES UNTIL WE SEE MORE PROGRESS,2023-02-17 09:49:14.077000-05:00,1,2,1,
294,RBDFNLT1UM0Y,*POWELL: FOMC SEES 50 BPS ON TABLE FOR NEXT COUPLE OF MEETINGS,2022-05-04 14:35:45.295000-04:00,1,2,1,
295,RPODYYT0G1KX,*FED'S BOSTIC SAYS HIS BASE CASE IS STILL FOR TWO MORE HIKES,2023-02-06 15:30:00.003000-05:00,1,2,,
296,RCCKI2DWRGG0,*BOSTIC: COMFORTABLE WITH 50 BPS HIKES NEXT COUPLE OF MEETINGS,2022-05-23 14:00:00-04:00,1,2,,
297,RF2E3BT0G1KZ,*BULLARD: I'VE BEEN AN ADVOCATE OF FRONT-LOADING HIKES,2022-07-15 09:42:47.217000-04:00,1,2,,
298,RDXPBRT1UM12,*BOWMAN: MAY NEED FURTHER HIKES AFTER THAT DEPENDING ON ECONOMY,2022-06-23 11:00:00.001000-04:00,1,2,,
299,RBDG90T0AFB4,*POWELL: WON'T HESITATE TO GO HIGHER THAN NEUTRAL IF NEEDED,2022-05-04 14:48:36.021000-04:00,1,2,1,
300,RIXAIUDWLU6C,"*BOSTIC’S BASELINE IS FOR 75 BPS HIKE IN NOV., 50 BPS IN DEC.",2022-09-28 10:00:00.022000-04:00,1,2,,
301,RHY8Q4T1UM0W,*FED’S WALLER BACKS `ANOTHER SIGNIFICANT’ RATE HIKE IN SEPTEMBER,2022-09-09 12:00:00.027000-04:00,1,2,1,
302,P88DWF6KLVR6,*GEORGE: MAY NEED MORE HIKES IF LOOKED LIKE U.S. WAS OVERHEATING,2018-05-04 21:09:51.808000-04:00,1,2,,
303,R8XYDNT1UM0W,*WALLER: THAT IMPLIES 50 BPS HIKE AT ONE OR MULTIPLE MEETINGS,2022-03-18 08:51:23.413000-04:00,1,2,,
304,RJNUL1DWLU68,*BOWMAN: SIZABLE HIKES SHOULD BE ON TABLE UNLESS INFLATION FALLS,2022-10-12 18:30:00-04:00,1,2,,
305,QQF8G0T0G1KZ,*KAPLAN: NOT AT MEDIAN IN DOT PLOT; MORE AGGRESSIVE ON RATE HIKE,2021-03-23 08:09:36.758000-04:00,1,2,,
306,P43AF26K50Y0,*MESTER SAYS FURTHER FED RATE HIKES NEEDED THIS YEAR AND NEXT,2018-02-13 08:00:00.015000-05:00,1,2,,
307,RC3CMDT0AFBG,*HARKER EXPECTS 50 BPS RATE HIKES AT JUNE AND JULY FED MEETINGS,2022-05-18 16:00:00-04:00,1,2,,
308,RCP8N3T0G1KY,*WALLER: SHRINKING FED BAL. SHEET EQUAL TO COUPLE 25 BP HIKES,2022-05-30 11:00:00.006000-04:00,1,2,,
309,PUQU0CT0AFBI,*POWELL: FED TO ACT AS APPROPRIATE AMID INCREASED UNCERTAINTIES,2019-07-16 13:00:00.004000-04:00,1,-2,1,
310,PBRI0MT0AFB4,*HARKER SAYS FED RATE HIKES COULD LIFT POLICY RATE TO 3%-3.25%,2018-07-12 12:33:58.393000-04:00,1,2,,
311,Q2GW5ZT1UM0W,*CLARIDA REITERATES FED TO BUY T-BILLS INTO 2Q,2019-12-13 20:13:11.418000+00:00,1,-2,1,
312,M592NX1CDS9A,*BERNANKE SAYS EUROPE CRISIS POSES `SIGNIFICANT RISKS' TO U.S.,2012-06-07 10:00:00.007000-04:00,1,-1,1,
313,REZG2LT1UM0W,*FED'S DALY SAYS 1PPT HIKE IN RANGE OF POSSIBILITIES: NYT,2022-07-13 19:32:45.585000-04:00,1,2,,
314,RDXPBVT0G1KX,*FED'S BOWMAN BACKS RAISING RATES 75 BPS AT JULY MEETING,2022-06-23 11:00:00.004000-04:00,1,2,1,
315,RBZ8NGT0G1KW,*WILLIAMS: 50 BPS RATE HIKES MAKES SENSE AT UPCOMING MEETINGS,2022-05-16 09:11:40.396000-04:00,1,2,,
316,RBDG5ST1UM0W,*POWELL: WOULD LIKELY FOLLOW 50-BPS MOVES WITH 25-BPS HIKES,2022-05-04 14:46:40.310000-04:00,1,2,,
317,PK01OUT1UM0W,*POWELL SAYS ECONOMY'S HEALTH WARRANTS TODAY'S RATE HIKE,2018-12-19 14:48:30.919000-05:00,1,2,,
318,REPM22DWLU68,*WILLIAMS: JULY RATE HIKE OF 50 BP OR 75 BP IS RIGHT POSITIONING,2022-07-08 12:30:00-04:00,1,2,,
319,P3JHJV6JTSEM,*FED'S KAPLAN: MORE CONVICTION IN 3 RATE HIKES THAN 6 MOS. AGO,2018-02-02 15:20:00-05:00,1,2,1,
320,O7FIOX6TTDT3,*DUDLEY: JUNE-JULY HIKE REASONABLE IF ECONOMY MEETS MY OUTLOOK,2016-05-19 10:53:21.864000-04:00,1,2,,
321,PAJ66FT2H342,"*BOSTIC: FED ON NICE, STEADY PACE; I STILL FAVOR THREE `18 HIKES",2018-06-18 14:06:00-04:00,1,2,,
322,ONMQWH6VDKHV,*FED'S MESTER REPEATS FURTHER INTEREST-RATE HIKES WILL BE NEEDED,2017-03-30 09:45:00.010000-04:00,1,2,,
323,RQLKQ1T0AFBC,*COLLINS: EXPECT MORE RATE HIKES TO HIT SUFFICIENTLY HIGH LEVEL,2023-02-24 13:30:01.882000-05:00,1,2,,
324,O5JDIW6KLVRA,*LACKER: DELAYING TOO LONG RISKS HAVING TO HIKE FASTER IN FUTURE,2016-04-12 16:00:00.005000-04:00,1,2,1,
325,RCCYYCDWRGG2,*GEORGE EXPECTS FED HIKES TO LIFT MAIN RATE TO AROUND 2% BY AUG.,2022-05-23 19:30:00.002000-04:00,1,2,,
326,RLGG4UT1UM0Y,*FED’S WALLER: `MORE COMFORTABLE’ DOWNSHIFTING TO A 50 BPS HIKE,2022-11-16 14:35:00-05:00,1,2,,
327,RCP8NHT0G1KW,*FED’S WALLER SUPPORTS HIKING BY 50 BP FOR `SEVERAL’ MEETINGS,2022-05-30 11:00:00.007000-04:00,1,2,1,
